word	cl100k	o200k	saved	score_per_1M	freq_per_1M
vijay	3	2	1	2.2	2.24
wasp	2	2	1	2.2	2.24
webber	2	2	1	2.2	2.24
westward	2	2	1	2.2	2.24
whores	2	2	1	2.2	2.24
academies	2	2	1	2.2	2.19
aint	2	2	1	2.2	2.19
amnesia	2	2	1	2.2	2.19
angola	2	2	1	2.2	2.19
angrily	1	2	1	2.2	2.19
armoured	2	2	1	2.2	2.19
ascension	2	2	1	2.2	2.19
atheists	1	2	1	2.2	2.19
bea	2	2	1	2.2	2.19
bearded	2	2	1	2.2	2.19
beetles	2	2	1	2.2	2.19
benevolent	2	2	1	2.2	2.19
blackhawks	2	2	1	2.2	2.19
blazers	2	2	1	2.2	2.19
blooded	2	2	1	2.2	2.19
bombardment	2	2	1	2.2	2.19
classmate	2	2	1	2.2	2.19
claudio	2	2	1	2.2	2.19
cornish	2	2	1	2.2	2.19
cristiano	2	2	1	2.2	2.19
cullen	2	2	1	2.2	2.19
devout	1	2	1	2.2	2.19
dickson	2	2	1	2.2	2.19
disproportionate	1	2	1	2.2	2.19
divisive	1	2	1	2.2	2.19
dracula	2	2	1	2.2	2.19
eduardo	3	2	1	2.2	2.19
eileen	2	2	1	2.2	2.19
elon	2	2	1	2.2	2.19
eminem	2	2	1	2.2	2.19
ensued	1	2	1	2.2	2.19
erratic	1	2	1	2.2	2.19
frenchman	2	2	1	2.2	2.19
friedrich	2	2	1	2.2	2.19
gilmore	3	2	1	2.2	2.19
hendrix	2	2	1	2.2	2.19
highness	2	2	1	2.2	2.19
homophobia	2	2	1	2.2	2.19
houghton	3	2	1	2.2	2.19
hume	2	2	1	2.2	2.19
hymns	2	2	1	2.2	2.19
indifference	1	2	1	2.2	2.19
infirmary	3	2	1	2.2	2.19
inflict	1	2	1	2.2	2.19
ingram	2	2	1	2.2	2.19
interstellar	2	2	1	2.2	2.19
intoxicated	1	2	1	2.2	2.19
involuntary	1	2	1	2.2	2.19
isil	2	2	1	2.2	2.19
jammed	2	2	1	2.2	2.19
jojo	2	2	1	2.2	2.19
lankan	2	2	1	2.2	2.19
laos	2	2	1	2.2	2.19
libel	2	2	1	2.2	2.19
lizzie	2	2	1	2.2	2.19
loaned	2	2	1	2.2	2.19
malice	2	2	1	2.2	2.19
mazda	3	2	1	2.2	2.19
melvin	2	2	1	2.2	2.19
milford	2	2	1	2.2	2.19
minnie	2	2	1	2.2	2.19
mitsubishi	3	2	1	2.2	2.19
mixtape	2	2	1	2.2	2.19
mongolia	2	2	1	2.2	2.19
myrtle	2	2	1	2.2	2.19
nemesis	2	2	1	2.2	2.19
orioles	3	2	1	2.2	2.19
parlor	2	2	1	2.2	2.19
pebble	2	2	1	2.2	2.19
pistons	2	2	1	2.2	2.19
pretoria	2	2	1	2.2	2.19
progressives	1	2	1	2.2	2.19
rapists	2	2	1	2.2	2.19
relativity	2	2	1	2.2	2.19
rene	2	2	1	2.2	2.19
ridley	2	2	1	2.2	2.19
romero	2	2	1	2.2	2.19
rotting	2	2	1	2.2	2.19
salman	2	2	1	2.2	2.19
sculptor	2	2	1	2.2	2.19
semifinals	2	2	1	2.2	2.19
shelton	2	2	1	2.2	2.19
slander	1	2	1	2.2	2.19
solicitors	2	2	1	2.2	2.19
stockton	2	2	1	2.2	2.19
stratford	2	2	1	2.2	2.19
sturgeon	2	2	1	2.2	2.19
swam	2	2	1	2.2	2.19
sweeps	1	2	1	2.2	2.19
thinkin	2	2	1	2.2	2.19
toad	2	2	1	2.2	2.19
tombs	2	2	1	2.2	2.19
troopers	2	2	1	2.2	2.19
tyrone	2	2	1	2.2	2.19
uncles	2	2	1	2.2	2.19
upstate	2	2	1	2.2	2.19
ventura	2	2	1	2.2	2.19
volcanoes	2	2	1	2.2	2.19
werner	2	2	1	2.2	2.19
antichrist	3	3	2	2.2	1.12
artemis	3	3	2	2.2	1.12
balochistan	3	3	2	2.2	1.12
dilapidated	3	3	2	2.2	1.12
eucharist	3	3	2	2.2	1.12
genevieve	3	3	2	2.2	1.12
henrietta	3	3	2	2.2	1.12
instigated	2	3	2	2.2	1.12
lothian	3	3	2	2.2	1.12
motogp	3	3	2	2.2	1.12
nakamura	2	3	2	2.2	1.12
parochial	3	3	2	2.2	1.12
sheehan	3	3	2	2.2	1.12
unannounced	3	3	2	2.2	1.12
undivided	3	3	2	2.2	1.12
unskilled	3	3	2	2.2	1.12
wesleyan	3	3	2	2.2	1.12
wolverhampton	4	3	2	2.2	1.12
yokohama	3	3	2	2.2	1.12
acquittal	2	3	2	2.2	1.1
backfired	3	3	2	2.2	1.1
belligerent	4	3	2	2.2	1.1
cabrera	3	3	2	2.2	1.1
canyons	3	3	2	2.2	1.1
dumbledore	2	3	2	2.2	1.1
enshrined	3	3	2	2.2	1.1
fayetteville	3	3	2	2.2	1.1
georgie	3	3	2	2.2	1.1
inconsiderate	3	3	2	2.2	1.1
insatiable	3	3	2	2.2	1.1
jimmie	3	3	2	2.2	1.1
lannister	3	3	2	2.2	1.1
londonderry	4	3	2	2.2	1.1
mcgovern	3	3	2	2.2	1.1
muppets	3	3	2	2.2	1.1
rosetta	3	3	2	2.2	1.1
schroeder	3	3	2	2.2	1.1
scrimmage	1	3	2	2.2	1.1
seaboard	2	3	2	2.2	1.1
shoddy	3	3	2	2.2	1.1
snipe	2	3	2	2.2	1.1
toshiba	3	3	2	2.2	1.1
wainwright	3	3	2	2.2	1.1
westerly	3	3	2	2.2	1.1
winthrop	2	3	2	2.2	1.1
airbus	2	2	1	2.1	2.14
appointing	2	2	1	2.1	2.14
archipelago	3	2	1	2.1	2.14
bailed	2	2	1	2.1	2.14
barkley	2	2	1	2.1	2.14
belmont	2	2	1	2.1	2.14
bloated	2	2	1	2.1	2.14
bonfire	2	2	1	2.1	2.14
brody	2	2	1	2.1	2.14
cali	2	2	1	2.1	2.14
carver	2	2	1	2.1	2.14
cheerleader	2	2	1	2.1	2.14
christy	2	2	1	2.1	2.14
circling	2	2	1	2.1	2.14
citadel	2	2	1	2.1	2.14
clifton	2	2	1	2.1	2.14
colonialism	2	2	1	2.1	2.14
corvette	2	2	1	2.1	2.14
costco	2	2	1	2.1	2.14
cowards	2	2	1	2.1	2.14
cunts	2	2	1	2.1	2.14
degenerate	2	2	1	2.1	2.14
demonic	1	2	1	2.1	2.14
deterrent	1	2	1	2.1	2.14
disgraceful	2	2	1	2.1	2.14
doggy	2	2	1	2.1	2.14
dreamt	2	2	1	2.1	2.14
electing	2	2	1	2.1	2.14
enraged	1	2	1	2.1	2.14
eroded	2	2	1	2.1	2.14
ethel	2	2	1	2.1	2.14
farce	2	2	1	2.1	2.14
fatally	1	2	1	2.1	2.14
flanders	2	2	1	2.1	2.14
flickr	2	2	1	2.1	2.14
flung	2	2	1	2.1	2.14
gemma	2	2	1	2.1	2.14
glover	2	2	1	2.1	2.14
grieve	2	2	1	2.1	2.14
grimes	2	2	1	2.1	2.14
grossly	2	2	1	2.1	2.14
grudge	2	2	1	2.1	2.14
gucci	2	2	1	2.1	2.14
heartless	2	2	1	2.1	2.14
hooper	2	2	1	2.1	2.14
informant	1	2	1	2.1	2.14
intervening	1	2	1	2.1	2.14
jackass	2	2	1	2.1	2.14
jericho	2	2	1	2.1	2.14
jonny	2	2	1	2.1	2.14
latinos	2	2	1	2.1	2.14
leaflets	2	2	1	2.1	2.14
lulu	2	2	1	2.1	2.14
maher	2	2	1	2.1	2.14
malawi	2	2	1	2.1	2.14
measles	1	2	1	2.1	2.14
millennial	2	2	1	2.1	2.14
monsoon	2	2	1	2.1	2.14
monterey	3	2	1	2.1	2.14
morales	2	2	1	2.1	2.14
napoli	2	2	1	2.1	2.14
netanyahu	2	2	1	2.1	2.14
nikon	2	2	1	2.1	2.14
ofthe	2	2	1	2.1	2.14
practised	2	2	1	2.1	2.14
preferring	1	2	1	2.1	2.14
propeller	2	2	1	2.1	2.14
pyramids	2	2	1	2.1	2.14
rags	2	2	1	2.1	2.14
rajasthan	2	2	1	2.1	2.14
reilly	2	2	1	2.1	2.14
reorganization	2	2	1	2.1	2.14
resembled	1	2	1	2.1	2.14
resided	2	2	1	2.1	2.14
roundabout	2	2	1	2.1	2.14
shipbuilding	2	2	1	2.1	2.14
shiva	2	2	1	2.1	2.14
siemens	2	2	1	2.1	2.14
signings	1	2	1	2.1	2.14
spade	2	2	1	2.1	2.14
spoils	2	2	1	2.1	2.14
swans	2	2	1	2.1	2.14
tds	2	2	1	2.1	2.14
temperate	2	2	1	2.1	2.14
threesome	1	2	1	2.1	2.14
treble	2	2	1	2.1	2.14
underdog	2	2	1	2.1	2.14
vandalism	1	2	1	2.1	2.14
vargas	2	2	1	2.1	2.14
werewolf	2	2	1	2.1	2.14
airbnb	2	2	1	2.1	2.09
alligator	2	2	1	2.1	2.09
amends	2	2	1	2.1	2.09
annoys	2	2	1	2.1	2.09
auschwitz	2	2	1	2.1	2.09
baroque	2	2	1	2.1	2.09
belgrade	2	2	1	2.1	2.09
bethany	3	2	1	2.1	2.09
burnett	2	2	1	2.1	2.09
buzzfeed	2	2	1	2.1	2.09
camille	2	2	1	2.1	2.09
ceasefire	1	2	1	2.1	2.09
counsellor	3	2	1	2.1	2.09
countered	1	2	1	2.1	2.09
croatian	3	2	1	2.1	2.09
cutie	2	2	1	2.1	2.09
darcy	2	2	1	2.1	2.09
dawg	3	2	1	2.1	2.09
dion	2	2	1	2.1	2.09
dodgy	2	2	1	2.1	2.09
eaters	2	2	1	2.1	2.09
enslaved	1	2	1	2.1	2.09
eureka	2	2	1	2.1	2.09
favours	2	2	1	2.1	2.09
fitz	2	2	1	2.1	2.09
flourished	2	2	1	2.1	2.09
forfeit	2	2	1	2.1	2.09
foundry	2	2	1	2.1	2.09
funerals	2	2	1	2.1	2.09
giraffe	2	2	1	2.1	2.09
gma	2	2	1	2.1	2.09
gunman	1	2	1	2.1	2.09
hampered	2	2	1	2.1	2.09
hermione	3	2	1	2.1	2.09
hubbard	2	2	1	2.1	2.09
hurley	2	2	1	2.1	2.09
islamabad	3	2	1	2.1	2.09
jock	2	2	1	2.1	2.09
jumpers	2	2	1	2.1	2.09
kneeling	1	2	1	2.1	2.09
knuckles	2	2	1	2.1	2.09
lauderdale	3	2	1	2.1	2.09
ludwig	2	2	1	2.1	2.09
macbeth	2	2	1	2.1	2.09
margot	2	2	1	2.1	2.09
medina	2	2	1	2.1	2.09
nassau	3	2	1	2.1	2.09
nicki	2	2	1	2.1	2.09
oblivion	2	2	1	2.1	2.09
ohhh	2	2	1	2.1	2.09
oilers	2	2	1	2.1	2.09
pamphlet	2	2	1	2.1	2.09
parishes	2	2	1	2.1	2.09
penelope	2	2	1	2.1	2.09
perpetrator	1	2	1	2.1	2.09
pervert	2	2	1	2.1	2.09
pharaoh	2	2	1	2.1	2.09
philanthropy	2	2	1	2.1	2.09
pretends	2	2	1	2.1	2.09
princesses	2	2	1	2.1	2.09
prohibiting	1	2	1	2.1	2.09
psg	2	2	1	2.1	2.09
reelection	1	2	1	2.1	2.09
reindeer	2	2	1	2.1	2.09
rendezvous	2	2	1	2.1	2.09
republics	2	2	1	2.1	2.09
rowan	2	2	1	2.1	2.09
rudolph	2	2	1	2.1	2.09
saharan	3	2	1	2.1	2.09
seizing	1	2	1	2.1	2.09
sideline	1	2	1	2.1	2.09
skater	2	2	1	2.1	2.09
spokane	2	2	1	2.1	2.09
stares	1	2	1	2.1	2.09
syllable	2	2	1	2.1	2.09
synod	2	2	1	2.1	2.09
taipei	2	2	1	2.1	2.09
tatum	2	2	1	2.1	2.09
tesco	2	2	1	2.1	2.09
thorpe	2	2	1	2.1	2.09
titus	2	2	1	2.1	2.09
turnbull	2	2	1	2.1	2.09
undermined	1	2	1	2.1	2.09
undermining	1	2	1	2.1	2.09
untold	2	2	1	2.1	2.09
upsets	2	2	1	2.1	2.09
wakefield	2	2	1	2.1	2.09
watford	2	2	1	2.1	2.09
wielding	1	2	1	2.1	2.09
wiggins	2	2	1	2.1	2.09
wilkins	2	2	1	2.1	2.09
wingers	2	2	1	2.1	2.09
winnie	2	2	1	2.1	2.09
wits	2	2	1	2.1	2.09
wrongs	2	2	1	2.1	2.09
yeh	2	2	1	2.1	2.09
annuities	3	3	2	2.1	1.07
athenian	3	3	2	2.1	1.07
bolivian	3	3	2	2.1	1.07
boycotting	3	3	2	2.1	1.07
brentwood	3	3	2	2.1	1.07
buckinghamshire	3	3	2	2.1	1.07
caspian	3	3	2	2.1	1.07
congolese	3	3	2	2.1	1.07
driscoll	3	3	2	2.1	1.07
elizabethan	3	3	2	2.1	1.07
gentrification	3	3	2	2.1	1.07
gutierrez	2	3	2	2.1	1.07
incriminating	3	3	2	2.1	1.07
leinster	3	3	2	2.1	1.07
macpherson	3	3	2	2.1	1.07
manafort	2	3	2	2.1	1.07
marlowe	3	3	2	2.1	1.07
marshmallows	3	3	2	2.1	1.07
matthias	3	3	2	2.1	1.07
metamorphosis	3	3	2	2.1	1.07
misinterpreted	2	3	2	2.1	1.07
pedophiles	3	3	2	2.1	1.07
pornhub	2	3	2	2.1	1.07
sarasota	3	3	2	2.1	1.07
sephora	3	3	2	2.1	1.07
siegfried	3	3	2	2.1	1.07
simeon	3	3	2	2.1	1.07
squadrons	2	3	2	2.1	1.07
steamboat	2	3	2	2.1	1.07
steinberg	3	3	2	2.1	1.07
takedown	2	3	2	2.1	1.07
toulon	3	3	2	2.1	1.07
wobbly	3	3	2	2.1	1.07
bequeathed	3	3	2	2.1	1.05
brothels	2	3	2	2.1	1.05
contraceptives	3	3	2	2.1	1.05
diarrhoea	3	3	2	2.1	1.05
dissonance	3	3	2	2.1	1.05
ephraim	4	3	2	2.1	1.05
ericsson	3	3	2	2.1	1.05
eulogy	3	3	2	2.1	1.05
fanatical	2	3	2	2.1	1.05
frickin	3	3	2	2.1	1.05
halsey	3	3	2	2.1	1.05
hennessy	3	3	2	2.1	1.05
huddled	2	3	2	2.1	1.05
inappropriately	3	3	2	2.1	1.05
infallible	3	3	2	2.1	1.05
infuriating	2	3	2	2.1	1.05
kangaroos	3	3	2	2.1	1.05
kerosene	3	3	2	2.1	1.05
middletown	3	3	2	2.1	1.05
piccadilly	3	3	2	2.1	1.05
seagull	3	3	2	2.1	1.05
smothered	3	3	2	2.1	1.05
sopranos	3	3	2	2.1	1.05
thelma	3	3	2	2.1	1.05
trafalgar	3	3	2	2.1	1.05
umbilical	3	3	2	2.1	1.05
unhinged	2	3	2	2.1	1.05
weirder	2	3	2	2.1	1.05
apprehended	2	2	1	2.0	2.04
aubrey	3	2	1	2.0	2.04
bastion	2	2	1	2.0	2.04
beaumont	3	2	1	2.0	2.04
blackwell	2	2	1	2.0	2.04
bray	2	2	1	2.0	2.04
calais	2	2	1	2.0	2.04
canning	2	2	1	2.0	2.04
capitalists	1	2	1	2.0	2.04
cba	2	2	1	2.0	2.04
cbi	2	2	1	2.0	2.04
chopper	2	2	1	2.0	2.04
classed	2	2	1	2.0	2.04
clerks	2	2	1	2.0	2.04
comey	2	2	1	2.0	2.04
commando	2	2	1	2.0	2.04
conquering	2	2	1	2.0	2.04
constituencies	2	2	1	2.0	2.04
corbyn	2	2	1	2.0	2.04
coyotes	2	2	1	2.0	2.04
cursing	2	2	1	2.0	2.04
deadliest	1	2	1	2.0	2.04
derbyshire	2	2	1	2.0	2.04
dismantled	2	2	1	2.0	2.04
dodging	2	2	1	2.0	2.04
doubting	2	2	1	2.0	2.04
dungeons	1	2	1	2.0	2.04
entrenched	1	2	1	2.0	2.04
extremism	1	2	1	2.0	2.04
fairfield	2	2	1	2.0	2.04
fairies	2	2	1	2.0	2.04
fooling	2	2	1	2.0	2.04
fracking	1	2	1	2.0	2.04
francesca	3	2	1	2.0	2.04
francesco	3	2	1	2.0	2.04
garry	2	2	1	2.0	2.04
garth	2	2	1	2.0	2.04
ghz	2	2	1	2.0	2.04
gillian	2	2	1	2.0	2.04
goblin	2	2	1	2.0	2.04
gunner	2	2	1	2.0	2.04
hammers	2	2	1	2.0	2.04
homosexuals	1	2	1	2.0	2.04
hydra	2	2	1	2.0	2.04
hypocritical	2	2	1	2.0	2.04
illustrious	2	2	1	2.0	2.04
indigo	2	2	1	2.0	2.04
insurgency	1	2	1	2.0	2.04
intimidate	1	2	1	2.0	2.04
irregularities	2	2	1	2.0	2.04
jamming	2	2	1	2.0	2.04
jax	2	2	1	2.0	2.04
kyrie	2	2	1	2.0	2.04
limbo	2	2	1	2.0	2.04
mammal	2	2	1	2.0	2.04
midterm	1	2	1	2.0	2.04
midtown	2	2	1	2.0	2.04
muir	2	2	1	2.0	2.04
myspace	2	2	1	2.0	2.04
nationalities	2	2	1	2.0	2.04
oblivious	1	2	1	2.0	2.04
oem	2	2	1	2.0	2.04
olga	2	2	1	2.0	2.04
olson	2	2	1	2.0	2.04
ortiz	2	2	1	2.0	2.04
pacers	2	2	1	2.0	2.04
paisley	2	2	1	2.0	2.04
penthouse	2	2	1	2.0	2.04
perjury	2	2	1	2.0	2.04
pious	2	2	1	2.0	2.04
potomac	3	2	1	2.0	2.04
putnam	2	2	1	2.0	2.04
quarrel	2	2	1	2.0	2.04
raider	2	2	1	2.0	2.04
rained	2	2	1	2.0	2.04
raja	2	2	1	2.0	2.04
reasoned	1	2	1	2.0	2.04
rushes	1	2	1	2.0	2.04
sakura	2	2	1	2.0	2.04
sanskrit	2	2	1	2.0	2.04
scientology	2	2	1	2.0	2.04
scooby	2	2	1	2.0	2.04
sequels	2	2	1	2.0	2.04
shattering	2	2	1	2.0	2.04
shelly	2	2	1	2.0	2.04
shite	2	2	1	2.0	2.04
sickening	2	2	1	2.0	2.04
smackdown	2	2	1	2.0	2.04
soprano	2	2	1	2.0	2.04
streaks	2	2	1	2.0	2.04
strung	2	2	1	2.0	2.04
thine	2	2	1	2.0	2.04
timmy	2	2	1	2.0	2.04
tnt	2	2	1	2.0	2.04
tracey	2	2	1	2.0	2.04
turin	2	2	1	2.0	2.04
uniting	2	2	1	2.0	2.04
uptown	2	2	1	2.0	2.04
valiant	2	2	1	2.0	2.04
vigilante	2	2	1	2.0	2.04
viper	1	2	1	2.0	2.04
weirdest	2	2	1	2.0	2.04
westwood	2	2	1	2.0	2.04
whitehall	2	2	1	2.0	2.04
wilhelm	2	2	1	2.0	2.04
willard	2	2	1	2.0	2.04
woe	2	2	1	2.0	2.04
admiring	2	2	1	2.0	2.0
ascended	2	2	1	2.0	2.0
asean	3	2	1	2.0	2.0
atkins	2	2	1	2.0	2.0
auntie	2	2	1	2.0	2.0
austen	2	2	1	2.0	2.0
ballpark	1	2	1	2.0	2.0
barbarians	2	2	1	2.0	2.0
beak	2	2	1	2.0	2.0
bellamy	2	2	1	2.0	2.0
boar	2	2	1	2.0	2.0
bosch	2	2	1	2.0	2.0
breathes	2	2	1	2.0	2.0
bribes	2	2	1	2.0	2.0
brigadier	2	2	1	2.0	2.0
bubba	2	2	1	2.0	2.0
busch	2	2	1	2.0	2.0
cadets	2	2	1	2.0	2.0
camels	2	2	1	2.0	2.0
cameraman	2	2	1	2.0	2.0
carnage	2	2	1	2.0	2.0
chateau	2	2	1	2.0	2.0
chavez	2	2	1	2.0	2.0
colleen	2	2	1	2.0	2.0
comedies	2	2	1	2.0	2.0
commended	2	2	1	2.0	2.0
conclusive	1	2	1	2.0	2.0
conservatory	2	2	1	2.0	2.0
constance	2	2	1	2.0	2.0
coo	2	2	1	2.0	2.0
debra	2	2	1	2.0	2.0
disperse	2	2	1	2.0	2.0
downed	2	2	1	2.0	2.0
emery	2	2	1	2.0	2.0
epidemiology	2	2	1	2.0	2.0
exaggeration	2	2	1	2.0	2.0
fanbase	2	2	1	2.0	2.0
fiasco	2	2	1	2.0	2.0
fifteenth	2	2	1	2.0	2.0
flares	2	2	1	2.0	2.0
flops	2	2	1	2.0	2.0
footed	2	2	1	2.0	2.0
gilded	2	2	1	2.0	2.0
hastily	1	2	1	2.0	2.0
haynes	2	2	1	2.0	2.0
heinrich	3	2	1	2.0	2.0
hubert	2	2	1	2.0	2.0
hurtful	2	2	1	2.0	2.0
inferno	2	2	1	2.0	2.0
isabelle	2	2	1	2.0	2.0
kgb	2	2	1	2.0	2.0
lobe	2	2	1	2.0	2.0
luiz	2	2	1	2.0	2.0
lyle	2	2	1	2.0	2.0
maguire	2	2	1	2.0	2.0
margarita	3	2	1	2.0	2.0
masturbating	1	2	1	2.0	2.0
meddling	1	2	1	2.0	2.0
nadia	2	2	1	2.0	2.0
nods	1	2	1	2.0	2.0
ofc	2	2	1	2.0	2.0
ollie	3	2	1	2.0	2.0
orbits	1	2	1	2.0	2.0
overtake	2	2	1	2.0	2.0
paramedics	2	2	1	2.0	2.0
peabody	3	2	1	2.0	2.0
pedophile	2	2	1	2.0	2.0
periphery	2	2	1	2.0	2.0
perished	2	2	1	2.0	2.0
physicists	1	2	1	2.0	2.0
piggy	2	2	1	2.0	2.0
prelude	2	2	1	2.0	2.0
priesthood	1	2	1	2.0	2.0
punishable	1	2	1	2.0	2.0
rahman	3	2	1	2.0	2.0
rao	2	2	1	2.0	2.0
reaper	2	2	1	2.0	2.0
regiments	2	2	1	2.0	2.0
remnant	2	2	1	2.0	2.0
rhys	2	2	1	2.0	2.0
rockstar	2	2	1	2.0	2.0
rounder	2	2	1	2.0	2.0
sanford	2	2	1	2.0	2.0
satanic	2	2	1	2.0	2.0
sausages	3	2	1	2.0	2.0
selfless	2	2	1	2.0	2.0
sighting	1	2	1	2.0	2.0
stony	2	2	1	2.0	2.0
stormed	1	2	1	2.0	2.0
superstars	2	2	1	2.0	2.0
thorne	2	2	1	2.0	2.0
tlc	2	2	1	2.0	2.0
tolls	2	2	1	2.0	2.0
tudor	2	2	1	2.0	2.0
turk	2	2	1	2.0	2.0
vacated	2	2	1	2.0	2.0
vhs	2	2	1	2.0	2.0
warships	2	2	1	2.0	2.0
wasps	2	2	1	2.0	2.0
welp	2	2	1	2.0	2.0
wha	2	2	1	2.0	2.0
xiao	2	2	1	2.0	2.0
yamaha	2	2	1	2.0	2.0
zara	2	2	1	2.0	2.0
abridged	2	3	2	2.0	1.02
babylonian	3	3	2	2.0	1.02
bickering	3	3	2	2.0	1.02
cannibalism	3	3	2	2.0	1.02
deloitte	3	3	2	2.0	1.02
dissuade	3	3	2	2.0	1.02
dslr	3	3	2	2.0	1.02
dumfries	3	3	2	2.0	1.02
enmity	3	3	2	2.0	1.02
eurasia	3	3	2	2.0	1.02
gatorade	3	3	2	2.0	1.02
goosebumps	3	3	2	2.0	1.02
groping	2	3	2	2.0	1.02
heineken	3	3	2	2.0	1.02
hibernation	3	3	2	2.0	1.02
huxley	3	3	2	2.0	1.02
inexplicably	3	3	2	2.0	1.02
irreplaceable	3	3	2	2.0	1.02
mcallister	3	3	2	2.0	1.02
mcgowan	3	3	2	2.0	1.02
mifflin	4	3	2	2.0	1.02
peddling	2	3	2	2.0	1.02
pleistocene	3	3	2	2.0	1.02
pretense	2	3	2	2.0	1.02
repulsed	3	3	2	2.0	1.02
rhapsody	3	3	2	2.0	1.02
rousseau	3	3	2	2.0	1.02
skydiving	3	3	2	2.0	1.02
superannuation	3	3	2	2.0	1.02
unauthorised	3	3	2	2.0	1.02
unforgivable	3	3	2	2.0	1.02
voldemort	2	3	2	2.0	1.02
whittaker	3	3	2	2.0	1.02
appointees	2	3	2	2.0	1.0
armpit	3	3	2	2.0	1.0
chichester	3	3	2	2.0	1.0
condominiums	2	3	2	2.0	1.0
conundrum	3	3	2	2.0	1.0
ecumenical	3	3	2	2.0	1.0
fabregas	3	3	2	2.0	1.0
guangdong	3	3	2	2.0	1.0
guggenheim	3	3	2	2.0	1.0
guillotine	3	3	2	2.0	1.0
indiscriminate	2	3	2	2.0	1.0
joffrey	3	3	2	2.0	1.0
leprosy	3	3	2	2.0	1.0
lubbock	3	3	2	2.0	1.0
nefarious	2	3	2	2.0	1.0
outbursts	3	3	2	2.0	1.0
pantomime	3	3	2	2.0	1.0
peacetime	3	3	2	2.0	1.0
roderick	3	3	2	2.0	1.0
scorpions	3	3	2	2.0	1.0
southerners	3	3	2	2.0	1.0
sturridge	3	3	2	2.0	1.0
superfluous	3	3	2	2.0	1.0
tolstoy	3	3	2	2.0	1.0
uncomfortably	2	3	2	2.0	1.0
vengeful	3	3	2	2.0	1.0
wrinkled	2	3	2	2.0	1.0
bancroft	3	3	2	2.0	0.98
barbershop	3	3	2	2.0	0.98
caesars	3	3	2	2.0	0.98
caitlyn	3	3	2	2.0	0.98
columbian	2	3	2	2.0	0.98
decapitated	3	3	2	2.0	0.98
distasteful	3	3	2	2.0	0.98
eurasian	3	3	2	2.0	0.98
forerunner	3	3	2	2.0	0.98
grandmothers	3	3	2	2.0	0.98
jekyll	2	3	2	2.0	0.98
kalamazoo	4	3	2	2.0	0.98
khartoum	4	3	2	2.0	0.98
lackluster	3	3	2	2.0	0.98
mckee	3	3	2	2.0	0.98
mckinnon	4	3	2	2.0	0.98
mcmanus	3	3	2	2.0	0.98
menzies	3	3	2	2.0	0.98
minuscule	3	3	2	2.0	0.98
misspelled	3	3	2	2.0	0.98
othello	3	3	2	2.0	0.98
reinhardt	2	3	2	2.0	0.98
shrouded	3	3	2	2.0	0.98
underdeveloped	3	3	2	2.0	0.98
undisturbed	3	3	2	2.0	0.98
unhelpful	3	3	2	2.0	0.98
unscathed	3	3	2	2.0	0.98
wrexham	3	3	2	2.0	0.98
acquires	2	2	1	1.9	1.95
adversary	1	2	1	1.9	1.95
airfield	2	2	1	1.9	1.95
akbar	2	2	1	1.9	1.95
alienated	2	2	1	1.9	1.95
angered	1	2	1	1.9	1.95
archers	2	2	1	1.9	1.95
assam	2	2	1	1.9	1.95
beards	2	2	1	1.9	1.95
billboards	2	2	1	1.9	1.95
bitterly	1	2	1	1.9	1.95
bloodshed	2	2	1	1.9	1.95
boko	2	2	1	1.9	1.95
brigades	2	2	1	1.9	1.95
bumping	2	2	1	1.9	1.95
burrows	2	2	1	1.9	1.95
cairns	3	2	1	1.9	1.95
caracas	2	2	1	1.9	1.95
cassie	2	2	1	1.9	1.95
celsius	2	2	1	1.9	1.95
cesar	2	2	1	1.9	1.95
chariot	2	2	1	1.9	1.95
cholera	2	2	1	1.9	1.95
clinch	2	2	1	1.9	1.95
compulsive	2	2	1	1.9	1.95
consular	2	2	1	1.9	1.95
costello	2	2	1	1.9	1.95
coworker	2	2	1	1.9	1.95
crumbling	1	2	1	1.9	1.95
doodle	2	2	1	1.9	1.95
draper	2	2	1	1.9	1.95
dunham	2	2	1	1.9	1.95
easton	2	2	1	1.9	1.95
eastwood	2	2	1	1.9	1.95
edna	2	2	1	1.9	1.95
extortion	1	2	1	1.9	1.95
feral	2	2	1	1.9	1.95
forster	2	2	1	1.9	1.95
fortnite	2	2	1	1.9	1.95
godfrey	2	2	1	1.9	1.95
grange	2	2	1	1.9	1.95
greats	2	2	1	1.9	1.95
hangar	2	2	1	1.9	1.95
hasty	2	2	1	1.9	1.95
hathaway	2	2	1	1.9	1.95
hdmi	2	2	1	1.9	1.95
hermes	2	2	1	1.9	1.95
hijacked	2	2	1	1.9	1.95
housekeeper	2	2	1	1.9	1.95
husky	2	2	1	1.9	1.95
idf	2	2	1	1.9	1.95
iggy	2	2	1	1.9	1.95
ineligible	1	2	1	1.9	1.95
journalistic	1	2	1	1.9	1.95
julien	2	2	1	1.9	1.95
justifying	2	2	1	1.9	1.95
kapoor	2	2	1	1.9	1.95
kelvin	2	2	1	1.9	1.95
kolkata	2	2	1	1.9	1.95
laborers	2	2	1	1.9	1.95
laced	2	2	1	1.9	1.95
lordship	2	2	1	1.9	1.95
louisa	2	2	1	1.9	1.95
mahogany	2	2	1	1.9	1.95
manson	2	2	1	1.9	1.95
marta	2	2	1	1.9	1.95
